deadhead_id,arrival_time,departure_time,stop_id,location_sequence,shape_dist_traveled,ops_location_id
56037027,15:55:00,15:55:00,55012,1,,
56037027,16:00:00,16:00:00,29010,2,,
56037028,18:57:00,18:57:00,29001,1,,
56037028,19:01:00,19:01:00,55012,2,,
56037029,22:35:00,22:35:00,8309,1,,
56037029,22:45:00,22:45:00,55012,2,,
56037030,15:14:00,15:14:00,55012,1,,
56037030,15:35:00,15:35:00,5104,2,,
56037031,19:47:00,19:47:00,5271,1,,
56037031,20:00:00,20:00:00,55012,2,,
56037032,14:46:00,14:46:00,55012,1,,
56037032,15:06:00,15:06:00,15795,2,,
56037033,19:46:00,19:46:00,55012,1,,
56037033,20:00:00,20:00:00,8309,2,,
56037034,18:48:00,18:48:00,15795,1,,
56037034,19:08:00,19:08:00,55012,2,,
56037035,22:41:00,22:41:00,8309,1,,
56037035,22:51:00,22:51:00,55012,2,,
56037036,15:30:00,15:30:00,55012,1,,
56037036,15:45:00,15:45:00,8309,2,,
56037037,18:56:00,18:56:00,5547,1,,
56037037,19:12:00,19:12:00,55012,2,,
56037038,14:28:00,14:28:00,55012,1,,
56037038,14:33:00,14:33:00,29008,2,,
56037039,22:53:00,22:53:00,29001,1,,
56037039,22:57:00,22:57:00,55012,2,,
56037040,19:32:00,19:32:00,55012,1,,
56037040,19:37:00,19:37:00,29011,2,,
56037041,18:46:00,18:46:00,29001,1,,
56037041,18:50:00,18:50:00,55012,2,,
56037042,15:02:00,15:02:00,55012,1,,
56037042,15:17:00,15:17:00,5271,2,,
56037043,19:55:00,19:55:00,55012,1,,
56037043,20:00:00,20:00:00,29007,2,,
56037044,19:12:00,19:12:00,29001,1,,
56037044,19:16:00,19:16:00,55012,2,,
56037045,22:38:00,22:38:00,15795,1,,
56037045,22:58:00,22:58:00,55012,2,,
56037046,15:39:00,15:39:00,55012,1,,
56037046,16:02:00,16:02:00,5547,2,,
56037047,19:03:00,19:03:00,8309,1,,
56037047,19:17:00,19:17:00,55012,2,,
56037048,22:57:00,22:57:00,29001,1,,
56037048,23:01:00,23:01:00,55012,2,,
56037049,15:45:00,15:45:00,55012,1,,
56037049,15:50:00,15:50:00,29007,2,,
56037050,19:51:00,19:51:00,55012,1,,
56037050,20:08:00,20:08:00,5547,2,,
56037051,19:09:00,19:09:00,29001,1,,
56037051,19:13:00,19:13:00,55012,2,,
56037052,18:31:00,18:31:00,55012,1,,
56037052,18:50:00,18:50:00,53270,2,,
56037053,14:55:00,14:55:00,55012,1,,
56037053,15:00:00,15:00:00,29010,2,,
56037054,15:57:00,15:57:00,55012,1,,
56037054,16:02:00,16:02:00,29012,2,,
56037055,16:12:00,16:12:00,55012,1,,
56037055,16:20:00,16:20:00,28746,2,,
56037056,21:01:00,21:01:00,55012,1,,
56037056,21:15:00,21:15:00,8309,2,,
56037057,24:39:00,24:39:00,29001,1,,
56037057,24:43:00,24:43:00,55012,2,,
56037058,16:05:00,16:05:00,55012,1,,
56037058,16:20:00,16:20:00,8309,2,,
56037059,21:15:00,21:15:00,55012,1,,
56037059,21:20:00,21:20:00,29008,2,,
56037060,15:30:00,15:30:00,55012,1,,
56037060,15:35:00,15:35:00,29003,2,,
56037061,24:49:00,24:49:00,5547,1,,
56037061,25:04:00,25:04:00,55012,2,,
56037062,16:10:00,16:10:00,55012,1,,
56037062,16:25:00,16:25:00,8309,2,,
56037063,16:20:00,16:20:00,55012,1,,
56037063,16:25:00,16:25:00,29011,2,,
56037064,21:04:00,21:04:00,55012,1,,
56037064,21:09:00,21:09:00,29007,2,,
56037065,24:54:00,24:54:00,5271,1,,
56037065,25:06:00,25:06:00,55012,2,,
56037066,20:55:00,20:55:00,55012,1,,
56037066,21:09:00,21:09:00,8309,2,,
56037067,16:10:00,16:10:00,55012,1,,
56037067,16:15:00,16:15:00,29009,2,,
56037068,24:54:00,24:54:00,5472,1,,
56037068,25:13:00,25:13:00,55012,2,,
56037069,16:20:00,16:20:00,55012,1,,
56037069,16:25:00,16:25:00,29006,2,,
56037070,20:41:00,20:41:00,55012,1,,
56037070,20:46:00,20:46:00,29007,2,,
56037071,16:16:00,16:16:00,55012,1,,
56037071,16:40:00,16:40:00,2362,2,,
56037072,22:35:00,22:35:00,55012,1,,
56037072,22:51:00,22:51:00,5547,2,,
56037073,25:10:00,25:10:00,5547,1,,
56037073,25:25:00,25:25:00,55012,2,,
56037074,16:53:00,16:53:00,55012,1,,
56037074,16:58:00,16:58:00,29007,2,,
56037075,21:23:00,21:23:00,55012,1,,
56037075,21:37:00,21:37:00,8309,2,,
56037076,25:17:00,25:17:00,5547,1,,
56037076,25:32:00,25:32:00,55012,2,,
56037077,16:15:00,16:15:00,55012,1,,
56037077,16:20:00,16:20:00,29012,2,,
56037078,22:35:00,22:35:00,55012,1,,
56037078,22:40:00,22:40:00,29006,2,,
56037079,25:32:00,25:32:00,29001,1,,
56037079,25:36:00,25:36:00,55012,2,,
56037080,16:08:00,16:08:00,55012,1,,
56037080,16:20:00,16:20:00,45002,2,,
56037081,22:28:00,22:28:00,55012,1,,
56037081,22:38:00,22:38:00,8309,2,,
56037082,25:24:00,25:24:00,5547,1,,
56037082,25:39:00,25:39:00,55012,2,,
56037083,15:45:00,15:45:00,55012,1,,
56037083,16:00:00,16:00:00,8309,2,,
56037084,22:33:00,22:33:00,55012,1,,
56037084,22:45:00,22:45:00,9145,2,,
56037085,25:34:00,25:34:00,8692,1,,
56037085,25:46:00,25:46:00,55012,2,,
56037086,25:31:00,25:31:00,5547,1,,
56037086,25:46:00,25:46:00,55012,2,,
56037087,22:25:00,22:25:00,55012,1,,
56037087,22:45:00,22:45:00,15795,2,,
56037088,25:35:00,25:35:00,7412,1,,
56037088,25:49:00,25:49:00,55012,2,,
56037089,16:35:00,16:35:00,55012,1,,
56037089,16:50:00,16:50:00,8309,2,,
56037090,22:55:00,22:55:00,55012,1,,
56037090,23:00:00,23:00:00,29010,2,,
56037091,25:47:00,25:47:00,29001,1,,
56037091,25:51:00,25:51:00,55012,2,,
56037092,25:40:00,25:40:00,7417,1,,
56037092,25:54:00,25:54:00,55012,2,,
56037093,18:45:00,18:45:00,5271,1,,
56037093,19:08:00,19:08:00,29007,2,,
56037094,22:35:00,22:35:00,55012,1,,
56037094,22:40:00,22:40:00,29003,2,,
56037095,25:43:00,25:43:00,6310,1,,
56037095,25:55:00,25:55:00,55012,2,,
56037096,16:34:00,16:34:00,55012,1,,
56037096,16:50:00,16:50:00,5666,2,,
56037097,25:38:00,25:38:00,5472,1,,
56037097,25:57:00,25:57:00,55012,2,,
56037098,16:45:00,16:45:00,55012,1,,
56037098,17:00:00,17:00:00,8309,2,,
56037099,22:43:00,22:43:00,55012,1,,
56037099,22:58:00,22:58:00,5104,2,,
56037100,25:43:00,25:43:00,5577,1,,
56037100,25:58:00,25:58:00,55012,2,,
56037101,16:55:00,16:55:00,55012,1,,
56037101,17:10:00,17:10:00,8309,2,,
56037102,04:45:00,04:45:00,55012,1,,
56037102,05:00:00,05:00:00,5586,2,,
56037103,10:08:00,10:08:00,5271,1,,
56037103,10:21:00,10:21:00,55012,2,,
56037104,04:50:00,04:50:00,55012,1,,
56037104,05:00:00,05:00:00,8309,2,,
56037105,12:31:00,12:31:00,55012,1,,
56037105,12:36:00,12:36:00,29008,2,,
56037106,05:21:00,05:21:00,55012,1,,
56037106,05:40:00,05:40:00,7412,2,,
56037107,10:30:00,10:30:00,32549,1,,
56037107,10:55:00,10:55:00,55012,2,,
56037108,05:28:00,05:28:00,55012,1,,
56037108,05:33:00,05:33:00,29002,2,,
56037109,06:00:00,06:00:00,55012,1,,
56037109,06:14:00,06:14:00,8309,2,,
56037110,13:01:00,13:01:00,55012,1,,
56037110,13:06:00,13:06:00,29007,2,,
56037111,05:57:00,05:57:00,55012,1,,
56037111,06:05:00,06:05:00,28746,2,,
56037112,13:31:00,13:31:00,55012,1,,
56037112,13:36:00,13:36:00,29008,2,,
56037113,10:36:00,10:36:00,5104,1,,
56037113,10:56:00,10:56:00,55012,2,,
56037114,06:21:00,06:21:00,55012,1,,
56037114,06:26:00,06:26:00,29007,2,,
56037115,07:04:00,07:04:00,55012,1,,
56037115,07:20:00,07:20:00,8309,2,,
56037116,13:40:00,13:40:00,55012,1,,
56037116,13:45:00,13:45:00,29009,2,,
56037117,18:52:00,18:52:00,5104,1,,
56037117,19:12:00,19:12:00,55012,2,,
56037118,14:37:00,14:37:00,55012,1,,
56037118,14:42:00,14:42:00,29007,2,,
56037119,07:37:00,07:37:00,55012,1,,
56037119,07:56:00,07:56:00,7412,2,,
56037120,14:44:00,14:44:00,55012,1,,
56037120,14:58:00,14:58:00,8309,2,,
56037121,11:53:00,11:53:00,29001,1,,
56037121,11:57:00,11:57:00,55012,2,,
56037122,19:49:00,19:49:00,8309,1,,
56037122,20:03:00,20:03:00,55012,2,,
56037123,12:25:00,12:25:00,55012,1,,
56037123,12:42:00,12:42:00,5547,2,,
56037124,17:52:00,17:52:00,55012,1,,
56037124,17:57:00,17:57:00,29011,2,,
56037125,22:35:00,22:35:00,5104,1,,
56037125,22:50:00,22:50:00,55012,2,,
56037126,15:28:00,15:28:00,55012,1,,
56037126,15:33:00,15:33:00,29007,2,,
56037127,21:05:00,21:05:00,55012,1,,
56037127,21:10:00,21:10:00,29006,2,,
56037128,22:35:00,22:35:00,29001,1,,
56037128,22:43:00,22:43:00,45002,2,,
56037129,15:44:00,15:44:00,55012,1,,
56037129,16:07:00,16:07:00,5547,2,,
56037130,15:32:00,15:32:00,55012,1,,
56037130,15:40:00,15:40:00,28746,2,,
56037131,21:35:00,21:35:00,55012,1,,
56037131,21:52:00,21:52:00,5547,2,,
56037132,07:01:00,07:01:00,55012,1,,
56037132,07:06:00,07:06:00,29006,2,,
56037133,09:06:00,09:06:00,29001,1,,
56037133,09:10:00,09:10:00,55012,2,,
56037134,06:50:00,06:50:00,55012,1,,
56037134,07:10:00,07:10:00,15795,2,,
56037135,19:23:00,19:23:00,2637,1,,
56037135,19:42:00,19:42:00,55012,2,,
56037136,08:25:00,08:25:00,55012,1,,
56037136,08:30:00,08:30:00,29009,2,,
56037137,16:48:00,16:48:00,55012,1,,
56037137,16:53:00,16:53:00,29010,2,,
56037138,07:04:00,07:04:00,55012,1,,
56037138,07:09:00,07:09:00,29010,2,,
56037139,09:28:00,09:28:00,6548,1,,
56037139,09:41:00,09:41:00,55012,2,,
56037140,19:55:00,19:55:00,29001,1,,
56037140,19:59:00,19:59:00,55012,2,,
55970732,08:18:00,08:18:00,15795,1,,
55970732,08:33:00,08:33:00,14748,2,,
55970800,05:05:00,05:05:00,8309,1,,
55970800,05:22:00,05:22:00,15795,2,,
55970848,04:55:00,04:55:00,8309,1,,
55970848,05:12:00,05:12:00,15795,2,,
55971015,24:57:00,24:57:00,5740,1,,
55971015,25:02:00,25:02:00,8309,2,,
55971036,24:41:00,24:41:00,15795,1,,
55971036,24:57:00,24:57:00,117,2,,
55971037,17:37:00,17:37:00,7223,1,,
55971037,18:01:00,18:01:00,15795,2,,
55971038,06:52:00,06:52:00,57400,1,,
55971038,07:05:00,07:05:00,5880,2,,
55971039,07:17:00,07:17:00,94320,1,,
55971039,07:20:00,07:20:00,16653,2,,
55971040,06:54:00,06:54:00,15795,1,,
55971040,07:17:00,07:17:00,6842,2,,
55971041,18:05:00,18:05:00,7223,1,,
55971041,18:29:00,18:29:00,15795,2,,
55971042,07:27:00,07:27:00,56734,1,,
55971042,07:43:00,07:43:00,6842,2,,
55971069,05:18:00,05:18:00,7094,1,,
55971069,05:31:00,05:31:00,15795,2,,
55971175,05:43:00,05:43:00,15795,1,,
55971175,05:58:00,05:58:00,14748,2,,
55971182,17:00:00,17:00:00,,1,,44492
55971182,17:30:00,17:30:00,8309,2,,
55971202,07:07:00,07:07:00,56734,1,,
55971202,07:27:00,07:27:00,4886,2,,
55971212,15:13:00,15:13:00,7340,1,,
55971212,15:34:00,15:34:00,37150,2,,
55971283,06:58:00,06:58:00,56734,1,,
55971283,07:10:00,07:10:00,7582,2,,
55971371,05:56:00,05:56:00,15795,1,,
55971371,06:11:00,06:11:00,16653,2,,
55971383,25:30:00,25:30:00,4755,1,,
55971383,25:43:00,25:43:00,,2,,44492
55971384,18:30:00,18:30:00,7223,1,,
55971384,18:51:00,18:51:00,,2,,44492
55971385,20:09:00,20:09:00,,1,,44492
55971385,20:25:00,20:25:00,15795,2,,
55971386,21:14:00,21:14:00,,1,,44492
55971386,21:25:00,21:25:00,16653,2,,
55971387,14:38:00,14:38:00,15795,1,,
55971387,14:51:00,14:51:00,,2,,44492
55971388,14:22:00,14:22:00,,1,,44492
55971388,14:35:00,14:35:00,17370,2,,
55971389,18:53:00,18:53:00,15795,1,,
55971389,19:06:00,19:06:00,,2,,44492
55971390,21:34:00,21:34:00,,1,,44492
55971390,21:50:00,21:50:00,15795,2,,
55971391,08:45:00,08:45:00,5740,1,,
55971391,09:08:00,09:08:00,,2,,44492
55971392,05:33:00,05:33:00,,1,,44492
55971392,05:33:00,05:33:00,4520,2,,
55971393,16:30:00,16:30:00,15795,1,,
55971393,16:45:00,16:45:00,,2,,44492
55971394,11:24:00,11:24:00,,1,,44492
55971394,11:35:00,11:35:00,14748,2,,
55971395,13:35:00,13:35:00,,1,,44492
55971395,13:46:00,13:46:00,14748,2,,
55971396,10:09:00,10:09:00,15795,1,,
55971396,10:22:00,10:22:00,,2,,44492
55971397,13:19:00,13:19:00,94320,1,,
55971397,13:27:00,13:27:00,,2,,44492
55971398,13:48:00,13:48:00,15795,1,,
55971398,14:01:00,14:01:00,,2,,44492
55971399,22:24:00,22:24:00,15795,1,,
55971399,22:35:00,22:35:00,,2,,44492
55971400,15:23:00,15:23:00,14748,1,,
55971400,15:33:00,15:33:00,,2,,44492
55971401,13:56:00,13:56:00,15795,1,,
55971401,14:09:00,14:09:00,,2,,44492
55971402,13:30:00,13:30:00,14748,1,,
55971402,13:40:00,13:40:00,,2,,44492
55971403,07:10:00,07:10:00,,1,,44492
55971403,07:22:00,07:22:00,14748,2,,
55971404,19:06:00,19:06:00,15795,1,,
55971404,19:19:00,19:19:00,,2,,44492
55971405,11:34:00,11:34:00,15795,1,,
55971405,11:47:00,11:47:00,,2,,44492
55971406,15:15:00,15:15:00,15795,1,,
55971406,15:28:00,15:28:00,,2,,44492
55971407,21:36:00,21:36:00,,1,,44492
55971407,21:52:00,21:52:00,15795,2,,
55971408,22:54:00,22:54:00,6267,1,,
55971408,23:03:00,23:03:00,,2,,44492
55971409,14:42:00,14:42:00,14748,1,,
55971409,14:52:00,14:52:00,,2,,44492
55971410,17:43:00,17:43:00,7486,1,,
55971410,17:58:00,17:58:00,,2,,44492
55971411,19:29:00,19:29:00,37150,1,,
55971411,20:01:00,20:01:00,,2,,44492
55971412,09:14:00,09:14:00,,1,,44492
55971412,09:30:00,09:30:00,15795,2,,
55971413,11:39:00,11:39:00,,1,,44492
55971413,11:55:00,11:55:00,15795,2,,
55971414,09:22:00,09:22:00,15795,1,,
55971414,09:35:00,09:35:00,,2,,44492
55971415,16:27:00,16:27:00,,1,,44492
55971415,16:46:00,16:46:00,15795,2,,
55971416,07:18:00,07:18:00,117,1,,
55971416,07:46:00,07:46:00,,2,,44492
55971417,18:54:00,18:54:00,7340,1,,
55971417,19:17:00,19:17:00,,2,,44492
55971418,06:47:00,06:47:00,,1,,44492
55971418,07:03:00,07:03:00,15795,2,,
55971419,19:05:00,19:05:00,15795,1,,
55971419,19:18:00,19:18:00,,2,,44492
55971420,07:57:00,07:57:00,14748,1,,
55971420,08:08:00,08:08:00,,2,,44492
55971421,20:38:00,20:38:00,15795,1,,
55971421,20:51:00,20:51:00,,2,,44492
55971422,12:45:00,12:45:00,14748,1,,
55971422,12:55:00,12:55:00,,2,,44492
55971423,04:37:00,04:37:00,,1,,44492
55971423,04:50:00,04:50:00,15795,2,,
55971424,20:46:00,20:46:00,,1,,44492
55971424,21:02:00,21:02:00,15795,2,,
55971425,06:25:00,06:25:00,,1,,44492
55971425,06:40:00,06:40:00,7582,2,,
55971426,18:46:00,18:46:00,5907,1,,
55971426,19:07:00,19:07:00,,2,,44492
55971427,18:11:00,18:11:00,14748,1,,
55971427,18:25:00,18:25:00,,2,,44492
55971428,09:33:00,09:33:00,15795,1,,
55971428,09:46:00,09:46:00,,2,,44492
55971429,05:47:00,05:47:00,,1,,44492
55971429,06:00:00,06:00:00,7582,2,,
55971430,20:33:00,20:33:00,,1,,44492
55971430,20:49:00,20:49:00,15795,2,,
55971431,18:33:00,18:33:00,15795,1,,
55971431,18:46:00,18:46:00,,2,,44492
55971432,06:47:00,06:47:00,,1,,44492
55971432,06:55:00,06:55:00,94320,2,,
55971433,17:29:00,17:29:00,15795,1,,
55971433,17:44:00,17:44:00,,2,,44492
55971434,14:53:00,14:53:00,,1,,44492
55971434,15:20:00,15:20:00,5740,2,,
55971435,14:14:00,14:14:00,15795,1,,
55971435,14:27:00,14:27:00,,2,,44492
55971436,19:50:00,19:50:00,37150,1,,
55971436,20:22:00,20:22:00,,2,,44492
55971437,12:33:00,12:33:00,14748,1,,
55971437,12:43:00,12:43:00,,2,,44492
55971438,25:28:00,25:28:00,4492,1,,
55971438,25:28:00,25:28:00,,2,,44492
55971439,05:57:00,05:57:00,,1,,44492
55971439,05:57:00,05:57:00,4520,2,,
55971440,16:56:00,16:56:00,,1,,44492
55971440,17:15:00,17:15:00,15795,2,,
55971441,24:46:00,24:46:00,4492,1,,
55971441,24:46:00,24:46:00,,2,,44492
55971442,20:25:00,20:25:00,37150,1,,
55971442,20:57:00,20:57:00,,2,,44492
55971443,05:52:00,05:52:00,,1,,44492
55971443,06:00:00,06:00:00,94320,2,,
55971444,06:33:00,06:33:00,,1,,44492
55971444,06:45:00,06:45:00,14748,2,,
55971445,11:30:00,11:30:00,,1,,44492
55971445,11:46:00,11:46:00,15795,2,,
55971446,25:30:00,25:30:00,15795,1,,
55971446,25:41:00,25:41:00,,2,,44492
55971447,07:25:00,07:25:00,15795,1,,
55971447,07:38:00,07:38:00,,2,,44492
55971448,11:19:00,11:19:00,15795,1,,
55971448,11:32:00,11:32:00,,2,,44492
55971449,08:17:00,08:17:00,15795,1,,
55971449,08:30:00,08:30:00,,2,,44492
55971450,06:15:00,06:15:00,,1,,44492
55971450,06:31:00,06:31:00,15795,2,,
55971451,13:46:00,13:46:00,,1,,44492
55971451,14:02:00,14:02:00,15795,2,,
55971452,10:33:00,10:33:00,15795,1,,
55971452,10:46:00,10:46:00,,2,,44492
55971453,19:03:00,19:03:00,7486,1,,
55971453,19:16:00,19:16:00,,2,,44492
55971454,19:23:00,19:23:00,15795,1,,
55971454,19:36:00,19:36:00,,2,,44492
55971455,11:11:00,11:11:00,15795,1,,
55971455,11:24:00,11:24:00,,2,,44492
55971456,16:18:00,16:18:00,37150,1,,
55971456,16:47:00,16:47:00,14748,2,,
55971457,06:34:00,06:34:00,,1,,44492
55971457,06:50:00,06:50:00,15795,2,,
55971458,05:59:00,05:59:00,,1,,44492
55971458,06:10:00,06:10:00,16653,2,,
55971459,14:28:00,14:28:00,,1,,44492
55971459,14:36:00,14:36:00,94320,2,,
55971460,10:37:00,10:37:00,,1,,44492
55971460,10:45:00,10:45:00,94320,2,,
55971461,15:55:00,15:55:00,15795,1,,
55971461,16:10:00,16:10:00,,2,,44492
55971462,12:55:00,12:55:00,5740,1,,
55971462,13:18:00,13:18:00,,2,,44492
55971463,19:36:00,19:36:00,15795,1,,
55971463,19:49:00,19:49:00,,2,,44492
55971464,21:16:00,21:16:00,14748,1,,
55971464,21:26:00,21:26:00,,2,,44492
55971465,11:18:00,11:18:00,,1,,44492
55971465,11:34:00,11:34:00,15795,2,,
55971466,12:41:00,12:41:00,15795,1,,
55971466,12:54:00,12:54:00,,2,,44492
55971467,08:43:00,08:43:00,94320,1,,
55971467,08:51:00,08:51:00,,2,,44492
55971468,15:13:00,15:13:00,15795,1,,
55971468,15:26:00,15:26:00,,2,,44492
55971469,05:08:00,05:08:00,,1,,44492
55971469,05:40:00,05:40:00,37150,2,,
55971470,16:33:00,16:33:00,15795,1,,
55971470,16:48:00,16:48:00,,2,,44492
55971471,16:27:00,16:27:00,15795,1,,
55971471,16:42:00,16:42:00,,2,,44492
55971472,17:27:00,17:27:00,14748,1,,
55971472,17:42:00,17:42:00,15795,2,,
55971473,16:11:00,16:11:00,,1,,44492
55971473,16:30:00,16:30:00,15795,2,,
55971474,18:43:00,18:43:00,14748,1,,
55971474,18:53:00,18:53:00,,2,,44492
55971475,15:01:00,15:01:00,14748,1,,
55971475,15:16:00,15:16:00,15795,2,,
55971476,22:06:00,22:06:00,,1,,44492
55971476,22:15:00,22:15:00,16653,2,,
55971477,15:09:00,15:09:00,15795,1,,
55971477,15:22:00,15:22:00,,2,,44492
55971478,05:20:00,05:20:00,,1,,44492
55971478,05:20:00,05:20:00,4520,2,,
55971479,10:51:00,10:51:00,15795,1,,
55971479,11:04:00,11:04:00,,2,,44492
55971480,21:12:00,21:12:00,15795,1,,
55971480,21:25:00,21:25:00,,2,,44492
55971481,23:32:00,23:32:00,4755,1,,
55971481,23:45:00,23:45:00,,2,,44492
55971482,11:45:00,11:45:00,6267,1,,
55971482,11:57:00,11:57:00,,2,,44492
55971483,14:31:00,14:31:00,,1,,44492
55971483,14:47:00,14:47:00,15795,2,,
55971484,14:16:00,14:16:00,,1,,44492
55971484,14:35:00,14:35:00,26137,2,,
55971485,04:17:00,04:17:00,,1,,44492
55971485,04:28:00,04:28:00,5713,2,,
55971486,16:53:00,16:53:00,,1,,44492
55971486,17:12:00,17:12:00,15795,2,,
55971487,09:25:00,09:25:00,14748,1,,
55971487,09:35:00,09:35:00,,2,,44492
55971488,09:51:00,09:51:00,6267,1,,
55971488,10:03:00,10:03:00,,2,,44492
55971489,05:53:00,05:53:00,,1,,44492
55971489,06:05:00,06:05:00,6267,2,,
55971490,14:30:00,14:30:00,,1,,44492
55971490,14:35:00,14:35:00,6747,2,,
55971491,19:06:00,19:06:00,14748,1,,
55971491,19:16:00,19:16:00,,2,,44492
55971492,23:37:00,23:37:00,14748,1,,
55971492,23:46:00,23:46:00,,2,,44492
55971493,05:53:00,05:53:00,,1,,44492
55971493,06:25:00,06:25:00,37150,2,,
55971494,16:30:00,16:30:00,5740,1,,
55971494,16:39:00,16:39:00,117,2,,
55971495,13:59:00,13:59:00,,1,,44492
55971495,14:10:00,14:10:00,14748,2,,
55971496,11:24:00,11:24:00,14748,1,,
55971496,11:34:00,11:34:00,,2,,44492
55971497,09:11:00,09:11:00,15795,1,,
55971497,09:24:00,09:24:00,,2,,44492
55971498,15:15:00,15:15:00,,1,,44492
55971498,15:34:00,15:34:00,15795,2,,
55971499,14:30:00,14:30:00,,1,,44492
55971499,14:35:00,14:35:00,6747,2,,
55971500,12:36:00,12:36:00,,1,,44492
55971500,13:03:00,13:03:00,5740,2,,
55971501,18:56:00,18:56:00,5740,1,,
55971501,19:19:00,19:19:00,,2,,44492
55971502,06:33:00,06:33:00,,1,,44492
55971502,06:45:00,06:45:00,6267,2,,
55971503,14:28:00,14:28:00,,1,,44492
55971503,14:40:00,14:40:00,56734,2,,
55971504,14:08:00,14:08:00,,1,,44492
55971504,14:20:00,14:20:00,56734,2,,
55971505,09:51:00,09:51:00,15795,1,,
55971505,10:04:00,10:04:00,,2,,44492
55971506,19:53:00,19:53:00,,1,,44492
55971506,20:09:00,20:09:00,15795,2,,
55971507,08:33:00,08:33:00,,1,,44492
55971507,09:00:00,09:00:00,5740,2,,
55971508,18:38:00,18:38:00,37150,1,,
55971508,19:10:00,19:10:00,,2,,44492
55971509,16:35:00,16:35:00,,1,,44492
55971509,16:54:00,16:54:00,15795,2,,
55971510,23:22:00,23:22:00,15795,1,,
55971510,23:33:00,23:33:00,,2,,44492
55971511,06:53:00,06:53:00,,1,,44492
55971511,07:05:00,07:05:00,14748,2,,
55971512,10:25:00,10:25:00,5880,1,,
55971512,10:45:00,10:45:00,,2,,44492
55971513,25:49:00,25:49:00,14748,1,,
55971513,25:58:00,25:58:00,,2,,44492
55971514,22:51:00,22:51:00,14748,1,,
55971514,23:00:00,23:00:00,,2,,44492
55971515,22:25:00,22:25:00,14748,1,,
55971515,22:34:00,22:34:00,,2,,44492
55971516,09:03:00,09:03:00,14748,1,,
55971516,09:32:00,09:32:00,37150,2,,
55971517,09:02:00,09:02:00,15795,1,,
55971517,09:15:00,09:15:00,,2,,44492
55971518,17:38:00,17:38:00,,1,,44492
55971518,17:50:00,17:50:00,6267,2,,
55971519,18:43:00,18:43:00,14748,1,,
55971519,18:53:00,18:53:00,,2,,44492
55971520,13:12:00,13:12:00,15795,1,,
55971520,13:25:00,13:25:00,,2,,44492
55971521,08:38:00,08:38:00,15795,1,,
55971521,08:51:00,08:51:00,,2,,44492
55971522,18:08:00,18:08:00,14748,1,,
55971522,18:22:00,18:22:00,,2,,44492
55971523,15:38:00,15:38:00,15795,1,,
55971523,15:53:00,15:53:00,,2,,44492
55971524,18:17:00,18:17:00,4755,1,,
55971524,18:36:00,18:36:00,,2,,44492
55971525,19:54:00,19:54:00,7340,1,,
55971525,20:17:00,20:17:00,,2,,44492
55971526,12:29:00,12:29:00,14748,1,,
55971526,12:39:00,12:39:00,,2,,44492
55971527,17:23:00,17:23:00,6267,1,,
55971527,17:35:00,17:35:00,,2,,44492
55971528,14:55:00,14:55:00,14748,1,,
55971528,15:00:00,15:00:00,94320,2,,
55971529,23:46:00,23:46:00,14748,1,,
55971529,23:55:00,23:55:00,,2,,44492
55971530,23:15:00,23:15:00,14748,1,,
55971530,23:24:00,23:24:00,,2,,44492
55971531,19:54:00,19:54:00,37150,1,,
55971531,20:26:00,20:26:00,,2,,44492
55971532,17:56:00,17:56:00,14748,1,,
55971532,18:10:00,18:10:00,,2,,44492
55971533,12:44:00,12:44:00,,1,,44492
55971533,12:55:00,12:55:00,14748,2,,
55971534,19:12:00,19:12:00,37150,1,,
55971534,19:39:00,19:39:00,14748,2,,
55971535,06:58:00,06:58:00,,1,,44492
55971535,07:10:00,07:10:00,16653,2,,
55971536,07:22:00,07:22:00,117,1,,
55971536,07:50:00,07:50:00,,2,,44492
55971537,14:13:00,14:13:00,,1,,44492
55971537,14:25:00,14:25:00,56734,2,,
55971538,18:55:00,18:55:00,5880,1,,
55971538,19:15:00,19:15:00,,2,,44492
55971539,22:25:00,22:25:00,15795,1,,
55971539,22:36:00,22:36:00,,2,,44492
55971540,16:13:00,16:13:00,15795,1,,
55971540,16:28:00,16:28:00,,2,,44492
55971541,19:43:00,19:43:00,5880,1,,
55971541,20:03:00,20:03:00,,2,,44492
55971542,18:17:00,18:17:00,15795,1,,
55971542,18:32:00,18:32:00,,2,,44492
55971543,14:14:00,14:14:00,94320,1,,
55971543,14:22:00,14:22:00,,2,,44492
55971544,10:13:00,10:13:00,,1,,44492
55971544,10:29:00,10:29:00,15795,2,,
55971545,07:59:00,07:59:00,117,1,,
55971545,08:27:00,08:27:00,,2,,44492
55971546,14:30:00,14:30:00,,1,,44492
55971546,14:35:00,14:35:00,6747,2,,
55971547,19:29:00,19:29:00,4807,1,,
55971547,20:06:00,20:06:00,,2,,44492
55971548,15:58:00,15:58:00,15795,1,,
55971548,16:13:00,16:13:00,,2,,44492
55971549,16:16:00,16:16:00,,1,,44492
55971549,16:35:00,16:35:00,15795,2,,
55971550,07:10:00,07:10:00,6267,1,,
55971550,07:22:00,07:22:00,,2,,44492
55971551,14:07:00,14:07:00,,1,,44492
55971551,14:23:00,14:23:00,15795,2,,
55971552,05:53:00,05:53:00,,1,,44492
55971552,06:10:00,06:10:00,4886,2,,
55971553,05:24:00,05:24:00,,1,,44492
55971553,05:35:00,05:35:00,16653,2,,
